index;budget;genres;id;keywords;popularity;production_countries;release_date;revenue;title;vote_average;vote_count;cast;director
4531;0;Crime Drama Thriller;30246;woman director;0.665512;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";29.08.2003;0;Civil Brand;5,6;4;LisaRaye McCoy, N'Bushe Wright, Monica Calhoun, Powell Yasiin, Bey ;Neema Barnette
4532;0;Comedy Drama Romance;7301;sexuality parents kids relationship indiana anti hero melancholy;3.433625;[];16.11.2005;0;Lonesome Jim;4,8;26;Casey Affleck, Kevin Corrigan, Liv Tyler, Kay Place, Seymour Cassel;Steve Buscemi
4533;0;Romance Drama;172533;male female relationship co-worker relationship mumblecore;17.378455;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";23.08.2013;343341;Drinking Buddies;7;356;Olivia Wilde, Jake Johnson, Anna Kendrick, Livingston Ti, West ;Joe Swanberg
4534;500000;Documentary;180383;magic woman director;0.425195;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";04.10.2012;0;Deceptive Practice: The Mysteries and Mentors of Ricky Jay;6,9;17;Ricky Jay, Dick Cavett, Winston Simon, Mamet Persi, Diaconis ;Molly Bernstein
4535;2000000;Action Drama;346;japan samurai peasant looting rice;39.756747999999995;"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]";26.04.1954;271841;Seven Samurai;;878;Toshir\u014d Mifune, Takashi Shimura, Yoshio Inaba, Miyaguchi Minoru, Chiaki ;Akira Kurosawa
4536;0;Documentary;84318;olympic games sport basketball basketball team;0.388401;[];28.09.2012;0;The Other Dream Team;4;7;Greg Speirs, Jim Lampley, Bill Walton, Majerle Mickey, Hart ;Marius Markevicius
4537;500000;Comedy Romance;45145;sex nightclub nudity musician song;1.354816;"[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";18.08.1991;0;Johnny Suede;5,3;13;Brad Pitt, Calvin Levels, Catherine Keener, Cave Alison, Moir ;Tom DiCillo
4538;0;Comedy;13983;satire independent film spoof;0.459625;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";21.01.2007;0;Finishing The Game;6,4;8;Roger Fan, Sung Kang, Monique Gabriela, Meredith Scott, Lynn Sam;Justin Lin
4539;500000;Comedy Drama Fantasy Horror Mystery;45649;exploding building duringcreditsstinger;9.108949;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""AO"", ""name"": ""Angola""}]";09.07.2010;98017;Rubber;6;251;Thomas F., Duffy David, Bowe Stephen, Roxane Mesquida, Jack Plotnick;Quentin Dupieux
4540;0;Drama Comedy Romance;19844;gay interest;1.6542599999999998;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.01.2007;0;Kiss the Bride;7,1;11;Tori Spelling, Les Williams,  ,  ,  ;C. Jay Cox
4541;0;Drama;21801;;1.390909;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.01.2002;0;The Slaughter Rule;8,2;9;Ryan Gosling, David Morse, Clea DuVall, Adams David, Cale ;Alex Smith
4542;500000;Drama Thriller Science Fiction;43933;monster pyramid radio dystopia infection;26.406001;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]";18.06.2010;4242978;Monsters;6,9;587;Whitney Able, Scoot McNairy, Annalee Jefferies, Kane Fernando, Lara ;Gareth Edwards
4543;0;Drama Comedy;73511;;0.218736;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";21.10.2005;0;The Californians;4,7;1;Noah Wyle, Illeana Douglas, Kate Mara, Leachman Joanne, Whalley ;Jonathan Parker
4544;0;Comedy;43653;independent film;0.383442;[];01.01.2007;0;The Living Wake;4,9;1;Jesse Eisenberg, Mike O'Connell, Jim Gaffigan, Dowd Colombe, Jacobsen-Derstine ;Sol Tryon
4545;500000;Comedy Horror;139715;high school independent film zombie extreme violence;2.3918470000000003;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";27.04.2012;0;Detention of the Dead;5,7;34;Jacob Zachar, Alexa Nikolas, Christa Brittany, Jayson Blair, Justin Chon;Alex Craig Mann
4546;0;Action Comedy;45380;;1.68502;"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]";01.01.2006;0;Crazy Stone;4,2;22;Guo Tao, Liu Hua, Liu Gang, Zheng Huang, Bo ;Ning Hao
4547;0;Documentary Music;30867;music;0.6077819999999999;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";31.10.2006;0;Scott Walker: 30 Century Man;6,2;8;Scott Walker, Damon Albarn, David Bowie, Cocker Marc, Almond ;Stephen Kijak
4548;500000;Drama;81220;independent film;0.046903;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";02.11.2001;0;Everything Put Together;6,2;2;Radha Mitchell, Megan Mullally, Catherine Lloyd, Jacqueline Heinze, Alan Ruck;Marc Forster
4549;0;Action Drama Thriller;253626;pilot suspicion drone u.s. military air force base;10.924273;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";09.04.2015;316472;Good Kill;4;208;Ethan Hawke, January Jones, Zo\u00eb Kravitz, Abel Bruce, Greenwood ;Andrew Niccol
4550;0;;294550;;0.021419;[];02.05.2014;0;The Outrageous Sophie Tucker;5;0; ,  ,  ,  ,  ;William Gazecki
4551;0;Drama Romance;90369;cancer teenager teen drama bucket list based on young adult novel;14.142073000000002;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]";25.05.2012;0;Now Is Good;4,5;371;Dakota Fanning, Jeremy Irvine, Kaya Scodelario, Williams Paddy, Considine ;Ol Parker
4552;500000;Horror Comedy;117942;;1.600171;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";28.03.2012;0;Girls Gone Dead;6,9;14;Katie Peterson, Shea Stewart, Brandy Whitford, Hayes Ryan, Keely ;Michael Hoffman Jr.
4553;0;;380097;;0.0;[];;0;America Is Still the Place;7;0; ,  ,  ,  ,  ;
4554;0;Action Thriller Mystery;322194;submarine woman director;0.397323;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";10.03.2015;0;Subconscious;5;4;Tim Abell, Naomi Brockwell, Aleisha Force, Stedham Cambridge, Jones ;Georgia Hilton
4555;0;Mystery Science Fiction Thriller;98568;cabin time travel woods cabin in the woods lost;3.637857;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.10.2011;0;Enter Nowhere;5,9;49;Katherine Waterston, Scott Eastwood, Sara Paxton, Sipos Christopher, Denham ;Jack Heller
4556;500;Crime Drama;119657;;0.080105;"[{""iso_3166_1"": ""DO"", ""name"": ""Dominican Republic""}]";01.03.2012;0;El Rey de Najayo;0;0;Manny P\u00e9rez, Luz Garcia, Sergio Carlo, Maria Almonte, Rafael Estephan;Fernando Baez Mella
4557;0;Romance Action;380733;sport fighting;0.251828;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";02.02.2016;0;Fight to the Finish;7,3;3;Jennifer Hale, Evan Hannemann, Tonya Kay, Ross Tamara, Rey ;Warren Sheppard
4558;0;Music Horror;285743;carnival musical sequel devil dark carnival;0.6743979999999999;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";29.03.2016;0;Alleluia! The Devil's Carnival;3,5;2;Terrance Zdunich, Paul Sorvino, Marc Senter, Autumn Nivek, Ogre ;Darren Lynn Bousman
4559;0;Thriller Comedy Mystery;362765;;0.072359;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";19.10.2014;0;The Sound and the Shadow;0;0;Joseph E., Murray Alex, Anfanger Rhomeyn, Mary Kate, Wiles ;Justin Paul Miller
4560;0;Family;379532;;0.087574;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";05.01.2016;0;Rodeo Girl;3,4;1;Kevin Sorbo, Sophie Bolen, Derek Brandon, Bradstreet Tiffany, Burns ;Joel Paul Reisig
4561;0;Documentary;253261;woman director;0.069244;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]";08.03.2014;0;Born to Fly: Elizabeth Streb vs. Gravity;6,5;1;Elizabeth Streb, Fabio Tavares, Sarah Callan, Carlson Leonardo, Giron ;Catherine Gund
4562;500000;;297100;;0.07307899999999999;[];11.09.2014;0;The Little Ponderosa Zoo;0;1; ,  ,  ,  ,  ;
4563;0;Science Fiction Action Comedy Horror;15239;corruption mayor anti hero sadism toxic;6.672008;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.05.1984;0;The Toxic Avenger;5,2;113;Mitch Cohen, Andree Maranda, Jennifer Prichard, Manion Robert, Prichard ;Lloyd Kaufman
4564;0;Drama;94072;;0.161517;[];13.06.1991;0;Straight Out of Brooklyn;6;4; ,  ,  ,  ,  ;Matty Rich
4565;0;Action Adventure Drama History;4107;northern ireland independent film civil rights;7.3306910000000025;"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]";16.01.2002;773228;Bloody Sunday;0;53;James Nesbitt, Allan Gildea, Gerard Crossan, Moulds Carmel, McCallion ;Paul Greengrass
4566;0;;325579;;0.165257;[];01.01.2015;0;Diamond Ruff;5,5;4; ,  ,  ,  ,  ;
4567;450000;Drama Romance;15624;dialogue talking bridesmaid wedding reception wedding;4.442355;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";07.06.2006;973525;Conversations with Other Women;5;38;Helena Bonham, Carter Aaron, Eckhart Yury, Brian Geraghty, Brianna Brown;Hans Canosa
4568;0;Horror Comedy;17287;musical zombie;3.905877;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";26.12.2006;0;Poultrygeist: Night of the Chicken Dead;2;41;Jason Yachanin, Kate Graham, Allyson Sereboff, L. Watkins, Joshua Olatunde;Lloyd Kaufman
4569;0;;198370;;0.136721;[];15.04.2014;0;Mutual Friends;6,3;0;Caitlin Fitzgerald, Cheyenne Jackson, Peter Scanavino, Stahl-David Christina, Cole ;Matthew Watts
4570;439000;Music Comedy Romance;3062;philadelphia musical stage show director broken ankle;1.933366;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";02.02.1933;2281000;42nd Street;4,3;37;Warner Baxter, Bebe Daniels, George Brent, Keeler Guy, Kibbee ;Lloyd Bacon
4571;0;;328307;;0.052941999999999996;[];20.11.2014;0;Rise of the Entrepreneur: The Search for a Better Way;7,2;1; ,  ,  ,  ,  ;
4572;225000;Comedy Drama;15389;upper class new york independent film debutante young adult;1.014966;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";03.08.1990;0;Metropolitan;2,4;38;Edward Clements, Chris Eigeman, Taylor Nichols, Farina Isabel, Gillies ;Whit Stillman
4573;0;Romance Drama Comedy Music;464;individual underdog mentally disabled loss of mother sweden;4.321249;"[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]";03.09.2004;0;As It Is in Heaven;6,2;42;Michael Nyqvist, Frida Hallgren, Helen Sj\u00f6holm, J\u00e4hkel Ingela, Olsson ;Kay Pollak
4574;0;Horror Drama;308467;;0.160234;[];01.03.2013;0;Roadside;5,9;5;Ace Marrero, Katie Stegeman,  ,  ,  ;Eric England
4575;400000;Comedy;8193;underdog brother brother relationship idaho high school chat;23.603514;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";11.06.2004;46118097;Napoleon Dynamite;0;554;Jon Heder, Aaron Ruell, Jon Gries, Ramirez Shondrella, Avery ;Jared Hess
4576;0;Crime Thriller;188166;revenge drifter virginia character study neo-noir;25.349757999999998;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.04.2014;258384;Blue Ruin;6,1;462;Macon Blair, Devin Ratray, Amy Hargreaves, Kolack Eve, Plumb ;Jeremy Saulnier
4577;15000;Horror Mystery;23827;haunting psychic entity demonic possession found footage;47.456823;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";14.09.2007;193355800;Paranormal Activity;8;1316;Katie Featherston, Micah Sloat, Mark Fredrichs, Armstrong Ashley, Palmer ;Oren Peli
4578;0;Documentary;1282;skateboarding independent film;3.291609;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";18.01.2001;0;Dogtown and Z-Boys;7;52;Sean Penn, Jay Adams, Henry Rollins, Caballero Tony, Hawk ;Stacy Peralta
4579;400000;Adventure Comedy Fantasy;762;holy grail monk scotland yard swordplay camelot;64.782984;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]";13.03.1975;5028948;Monty Python and the Holy Grail;6,9;1708;Graham Chapman, John Cleese, Terry Gilliam, Idle Terry, Jones ;Terry Gilliam
4580;0;Drama;64499;;0.034135000000000006;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";05.06.2006;0;Quinceañera;4,2;7;Emily Rios, Jesse Garcia, Chalo Gonz\u00e1lez, W. Ross, Ramiro Iniguez;Richard Glatzer
4581;0;;281189;woman director;0.033882999999999996;[];05.11.2003;0;Gory Gory Hallelujah;6,7;1; ,  ,  ,  ,  ;Sue Corcoran
4582;218;Documentary Drama;1435;schizophrenia gay usa rape texas;1.063439;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";19.10.2003;1162014;Tarnation;6,9;22;Renee Leblanc, Adolph Davis, Jonathan Caouette, Davis David, Sanin Paz;Jonathan Caouette
4583;0;Documentary;47546;;;;;;;5,9;; ,  ,  ,  ,  ;
4584;0;Horror Comedy;189711;;0.13361900000000002;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";08.03.2014;0;Love in the Time of Monsters;7,2;2;Kane Hodder, Doug Jones, Gena Shaw, Skell Michael, McShane ;Matt Jackson
4585;0;Horror;19204;hotel experiment hell gore morgue;8.022122;"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]";22.04.1981;0;The Beyond;7,8;117;Catriona MacColl, David Warbeck, Cinzia Monreale, Saint-John Veronica, Lazar ;Lucio Fulci
4586;35000000;Comedy Romance;9029;casino hotel roommate fictitious marriage romantic comedy;38.100488;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";07.05.2008;170000000;What Happens in Vegas;7;923;Ashton Kutcher, Cameron Diaz, Lake Bell, Latifah Treat, Williams ;Tom Vaughan
4587;500000;Horror Science Fiction Thriller;18045;canada winter hostage olympic games cabin;1.428483;"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]";11.03.2005;0;The Dark Hours;1;22;Kate Greenhouse, Aidan Devine, Gordon Currie, Graham Dov, Tiefenbach ;Paul Fox
4588;860000;Romance Drama Comedy;11240;london england gay immigration society british;3.703005;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]";07.09.1985;2451545;My Beautiful Laundrette;7,5;51;Gordon Warnecke, Daniel Day-Lewis, Roshan Seth, Jaffrey Derrick, Branche ;Stephen Frears
4589;0;Drama Mystery Thriller;43743;independent film;0.0033520000000000004;[];01.01.2002;0;Fabled;;0; ,  ,  ,  ,  ;
4590;0;Drama Thriller;157909;kidnapping;0.23129699999999997;"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";23.09.2004;0;Show Me;5;4;Michelle Nolden, Katharine Isabelle, Kett Turton, Hogan Allegra, Fulton ;Cassandra Nicolaou
4591;0;Drama;10238;sister sister relationship sweden dying and death;11.347855000000001;"[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]";21.12.1972;0;Cries and Whispers;6,6;115;Harriet Andersson, Ingrid Thulin, Kari Sylwan, Ullmann Erland, Josephson ;Ingmar Bergman
4592;385907;Drama;3059;usa naivety intolerance mill marriage;3.232447;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";04.09.1916;8394751;Intolerance;5,8;60;Lillian Gish, Mae Marsh, Robert Harron, Turner Sam, De Grasse;D.W. Griffith
4593;0;Documentary;15800;pop culture fan culture documentary science fiction space opera;2.77754;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";18.10.1997;0;Trekkies;5,5;22;Denise Crosby, Barbara Adams, Majel Barrett, Doohan DeForest, Kelley ;Roger Nygard
4594;379000;Drama Music Romance;65203;musical singer pre-code wisecrack humor early sound film;0.968865;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";08.02.1929;4358000;The Broadway Melody;6,6;19;Charles King, Anita Page, Bessie Love, Herb Brown, Mary Doran;Harry Beaumont
4595;350000;Horror;764;falsely accused beheading audio tape log cabin chain saw;35.037625;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";15.10.1981;29400000;The Evil Dead;0;894;Bruce Campbell, Ellen Sandweiss, Richard DeManincor, Baker Theresa, Tilly ;Sam Raimi
4596;6000000;Horror;103620;prostitute mannequin remake murder gore;19.331884;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";26.12.2012;31081;Maniac;5,6;316;Elijah Wood, America Olivo, Nora Arnezeder, Aggeliki Jan, Broberg ;Franck Khalfoun
4597;0;History Documentary;319069;woman director;;;;;;7,8;; ,  ,  ,  ,  ;
4598;300000;Documentary;14278;paralympics wheelchair sport rugby;1.085909;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.07.2005;1750211;Murderball;7,4;23;Joe Bishop, Keith Cavill, Andy Cohn, Hogsett Christopher, Igoe ;Henry Alex Rubin
4599;0;Action Adventure Drama;25678;marine corps army ninja;5.061107;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.05.1987;0;American Ninja 2: The Confrontation;6,3;49;Michael Dudikoff, Steve James, Larry Poindexter, Conway Jeff, Celentano ;Sam Firstenberg
4600;0;Documentary;79161;;0.049921;[];18.10.2006;0;51 Birch Street;5;6;Carol Block, Doug Block, Ellen Block,  ,  ;Doug Block
4601;350000;Science Fiction Family;371690;;0.249561;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";20.10.2015;0;Rotor DR1;7,3;3;Christian Kapper, Natalie Welch, Tom E., Steve Moses, Patrick Casteel;Chad Kapper
4602;350000;Drama;389;judge jurors sultriness death penalty father murder;59.259204000000004;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.03.1957;1000000;12 Angry Men;6;2078;Henry Fonda, Martin Balsam, John Fiedler, J. Cobb, E.G. Marshall;Sidney Lumet
4603;0;Animation Comedy Drama;52032;human animal relationship dog german shepherd woman director;1.1702569999999999;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.01.2009;246574;My Dog Tulip;;9;Christopher Plummer, Lynn Redgrave, Isabella Rossellini, Gerety Brian, Murray ;Paul Fierlinger
4604;325000;Comedy Romance;3078;miami reference to the big bad wolf reporter;11.871424000000001;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.02.1934;4500000;It Happened One Night;6,9;275;Clark Gable, Claudette Colbert, Walter Connolly, Karns Jameson, Thomas ;Frank Capra
4605;0;Drama;38810;male nudity female nudity hostage paranoia dysfunctional family;28.858238;"[{""iso_3166_1"": ""GR"", ""name"": ""Greece""}]";01.06.2009;110197;Dogtooth;4,9;332;Hristos Passalis, Angeliki Papoulia, Mary Tsoni, Stergioglou Michele, Valley ;Yorgos Lanthimos
4606;300000;Music Documentary;21525;rap music hip-hop blunt woman director;1.314576;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";23.01.2003;7808524;Tupac: Resurrection;6,8;26;Tupac Amaru, Shakur ,  ,  ,  ;Lauren Lazin
4607;312000;Comedy Drama;55123;independent film;1.505703;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";28.11.1999;1281176;Tumbleweeds;4,7;11;Janet McTeer, Kimberly J., Brown Jennifer,  ,  ;Gavin O'Connor
4608;8;Fantasy Horror Thriller;11980;angel archangel gabriel menschheit;11.818333;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.09.1995;16;The Prophecy;8,2;138;Christopher Walken, Elias Koteas, Virginia Madsen, Stoltz Adam, Goldberg ;Gregory Widen
4609;0;Comedy;11956;paris cat;1.410387;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]";03.04.1996;0;When the Cat's Away;7,6;16;Garance Clavel, Zinedine Soualem, Ren\u00e9e Le, Olivier Py, Simon Abkarian;C\u00e9dric Klapisch
